Name,Code,Date,Close,break_30d_day,break_52w_day,MACD_SIG_day,MACD_SIG_variation_day,MACD_HIST_week,EMA_25_Deviation_day,EMA_percentile_10,RSI_25_day,RSI_percentile_10,RSI_14_day,RSI_sig_14_day,vr_day,vr_percentile_10,MACD_Sign,EMA_dev_Sign,RSI_Sign,break_30d_Sign,break_52w_Sign,vr_Sign
熊谷組,1861,2024-07-17,3660.0,3720.0,4365.0,-20.0,1.8,-47.4,1.0,-2.1,48.4,41.3,52.0,47.5,89.8,59.3,0,0,0,0,0,0
矢作建設工業,1870,2024-07-17,1739.0,1727.0,1727.0,32.5,0.7,14.0,3.4,-2.2,65.2,43.7,69.5,63.2,220.8,67.0,0,0,0,1,1,0
ピーエス三菱,1871,2024-07-17,1038.0,1026.0,1095.0,1.2,0.8,-5.1,2.3,-2.1,57.6,42.7,64.0,53.3,84.9,64.0,0,0,0,1,0,0
日本ハウスホールディングス,1873,2024-07-17,352.0,351.0,410.0,6.0,0.0,4.6,1.8,-3.2,61.3,36.8,65.0,61.0,228.9,49.9,0,0,0,1,0,0
大東建託,1878,2024-07-17,17035.0,17410.0,18155.0,68.8,12.1,-6.5,0.5,-2.5,54.1,41.3,56.6,55.8,92.6,54.6,0,0,0,0,0,0
新日本建設,1879,2024-07-17,1687.0,1759.0,1759.0,18.5,1.4,-1.3,1.7,-2.4,56.9,42.9,57.9,56.2,171.2,61.7,0,0,0,0,0,0
東亜道路工業,1882,2024-07-17,1318.0,1354.0,1438.0,22.7,-0.5,4.1,0.9,-2.0,58.2,45.2,62.3,60.6,352.8,72.4,0,0,0,0,0,0
日本道路,1884,2024-07-17,1839.0,1886.0,2410.0,13.4,-0.1,1.0,0.3,-2.6,52.0,40.3,54.6,54.1,179.1,54.0,0,0,0,0,0,0
東亜建設工業,1885,2024-07-17,1043.0,1045.0,1322.5,1.9,0.4,-11.3,2.2,-2.4,53.0,42.3,58.1,51.6,218.1,67.9,0,0,0,0,0,0
日本国土開発,1887,2024-07-17,487.0,481.0,686.0,-1.7,0.7,1.2,2.7,-2.4,53.5,39.3,62.6,50.8,163.7,55.7,0,0,0,1,0,0
若築建設,1888,2024-07-17,3320.0,3605.0,4585.0,-30.3,-0.9,-26.2,-0.1,-2.8,47.2,41.8,45.9,44.9,74.9,62.9,0,0,0,0,0,0
東洋建設,1890,2024-07-17,1534.0,1538.0,1538.0,31.2,1.1,15.0,2.6,-2.2,68.3,44.1,73.8,68.4,193.8,56.6,0,0,0,0,0,0
五洋建設,1893,2024-07-17,675.9,672.5,952.4,-2.1,0.6,-3.1,2.0,-2.5,50.4,39.3,59.0,49.6,107.6,60.2,0,0,0,1,0,0
世紀東急工業,1898,2024-07-17,1774.0,1799.0,2042.0,16.6,0.3,-5.5,0.7,-2.0,55.6,42.5,60.9,58.7,167.5,62.5,0,0,0,0,0,0
福田組,1899,2024-07-17,6600.0,6360.0,6360.0,137.6,12.4,79.7,7.1,-2.3,72.4,42.5,81.0,68.0,290.5,63.5,0,0,0,1,1,0
住友林業,1911,2024-07-17,6080.0,5801.0,6055.0,4.1,23.6,15.9,9.9,-3.1,66.3,43.7,75.2,55.6,107.4,58.3,1,0,0,1,1,0
大和ハウス工業,1925,2024-07-17,4288.0,4296.0,4718.0,0.6,6.5,-12.4,2.9,-2.4,57.3,42.7,66.7,54.2,162.7,68.8,0,0,0,0,0,0
ライト工業,1926,2024-07-17,2158.0,2180.0,2240.0,22.4,0.1,10.9,1.1,-2.1,58.5,42.2,60.6,58.7,150.2,57.3,0,0,0,0,0,0
積水ハウス,1928,2024-07-17,3873.0,3795.0,3795.0,27.0,8.4,7.7,5.3,-2.0,67.2,43.0,77.0,60.8,157.0,58.8,0,0,0,1,1,0
日特建設,1929,2024-07-17,1152.0,1167.0,1214.0,8.5,0.7,0.5,0.9,-1.7,56.9,41.9,61.5,58.5,167.6,58.4,0,0,0,0,0,0
北陸電気工事,1930,2024-07-17,1204.0,1200.0,1328.0,2.7,0.6,-4.1,3.4,-2.7,56.9,41.6,62.9,52.3,169.0,64.7,0,0,0,1,0,0
ユアテック,1934,2024-07-17,1488.0,1629.0,1679.0,-16.8,0.5,-24.3,0.4,-2.5,48.9,42.8,47.4,45.1,74.5,63.2,0,0,0,0,0,0
日本リーテック,1938,2024-07-17,1262.0,1300.0,1510.0,9.9,0.4,3.0,1.0,-3.9,54.5,36.9,59.1,55.9,205.7,54.7,0,0,0,0,0,0
四電工,1939,2024-07-17,3810.0,3845.0,4370.0,23.3,2.8,-29.0,2.1,-2.1,57.1,43.8,63.1,55.9,145.7,60.7,0,0,0,0,0,0
中電工,1941,2024-07-17,3410.0,3395.0,3460.0,21.2,5.8,-2.9,4.1,-1.6,62.4,43.2,68.7,57.3,136.5,67.0,0,0,0,1,0,0
関電工,1942,2024-07-17,1782.0,1861.0,1980.0,-8.1,2.7,-20.0,3.0,-1.9,55.1,42.3,61.8,50.7,81.1,53.3,0,0,0,0,0,0
きんでん,1944,2024-07-17,3196.0,3476.0,3476.0,2.7,-1.6,-15.5,-1.1,-1.9,50.6,41.7,45.3,49.7,105.6,60.3,0,0,0,0,0,0
東京エネシス,1945,2024-07-17,1351.0,1451.0,1493.0,2.9,-1.5,-7.7,-0.5,-2.6,50.4,43.6,47.2,49.0,73.0,68.1,0,0,0,0,0,0
トーエネック,1946,2024-07-17,4995.0,6450.0,6450.0,-120.8,-19.5,-105.4,-2.9,-2.4,41.1,44.1,34.9,39.6,25.3,65.5,0,1,1,0,0,1
住友電設,1949,2024-07-17,4070.0,4220.0,4220.0,63.7,10.0,31.3,3.8,-2.6,62.0,40.2,65.9,59.6,145.1,62.6,0,0,0,0,0,0
日本電設工業,1950,2024-07-17,2019.0,2009.0,2342.0,-4.3,2.1,-5.9,2.5,-2.6,54.8,41.3,62.5,50.9,148.0,63.7,0,0,0,1,0,0
エクシオグループ,1951,2024-07-17,1633.0,1644.0,1859.5,2.4,0.8,-6.8,1.0,-2.1,53.9,41.7,59.0,53.3,156.0,62.7,0,0,0,0,0,0
新日本空調,1952,2024-07-17,4365.0,4365.0,4720.0,-2.0,12.1,-18.0,6.4,-2.7,59.5,42.0,64.7,53.0,95.1,65.4,0,0,0,0,0,0
九電工,1959,2024-07-17,5764.0,6214.0,7139.0,-110.5,5.6,-148.3,0.6,-2.5,44.2,39.9,45.1,40.5,137.2,61.5,0,0,0,0,0,0
三機工業,1961,2024-07-17,2263.0,2250.0,2279.0,-0.7,3.4,-12.9,4.2,-1.9,59.4,43.1,66.1,53.0,123.5,64.8,0,0,0,1,0,0
日揮ホールディングス,1963,2024-07-17,1301.5,1290.5,2291.5,-5.3,1.3,6.1,2.5,-3.8,50.8,37.6,59.2,49.1,128.7,53.1,0,0,0,1,0,0
中外炉工業,1964,2024-07-17,3420.0,3710.0,3710.0,26.4,-1.8,-7.5,3.2,-2.6,55.8,42.4,57.5,52.2,131.0,60.7,0,0,0,0,0,0
太平電業,1968,2024-07-17,5340.0,5750.0,5750.0,83.3,-10.6,46.0,-1.2,-2.1,52.9,45.2,49.1,53.8,114.4,66.7,0,0,0,0,0,0
高砂熱学工業,1969,2024-07-17,5840.0,6480.0,6740.0,-32.1,2.2,-62.5,1.1,-2.2,52.8,41.3,51.7,48.6,90.2,72.0,0,0,0,0,0,0
ＮＥＣネッツエスアイ,1973,2024-07-17,2503.0,2520.0,2734.0,37.9,1.3,-3.9,1.7,-2.5,60.6,42.3,69.7,64.1,245.8,66.1,0,0,0,0,0,0
朝日工業社,1975,2024-07-17,1387.0,1430.0,1850.0,-13.6,1.4,-22.5,1.3,-2.8,47.4,43.2,52.7,45.9,85.7,59.7,0,0,0,0,0,0
明星工業,1976,2024-07-17,1378.0,1396.0,1427.0,15.1,0.7,-1.0,3.0,-2.6,58.3,43.0,62.2,56.4,117.0,61.6,0,0,0,0,0,0
大氣社,1979,2024-07-17,5300.0,5440.0,5440.0,49.1,-1.6,27.6,0.6,-2.4,55.9,43.3,55.4,54.7,107.0,65.7,0,0,0,0,0,0
ダイダン,1980,2024-07-17,3020.0,3425.0,3520.0,8.9,2.6,-28.7,-3.4,-2.4,49.7,42.2,45.3,52.2,91.4,60.3,0,1,0,0,0,0
日比谷総合設備,1982,2024-07-17,3220.0,3830.0,3830.0,11.9,-9.9,-3.1,-2.5,-2.0,48.0,44.8,40.8,47.6,79.9,67.7,0,1,0,0,0,0
ニップン,2001,2024-07-17,2349.0,2364.0,2491.0,6.1,0.6,-10.1,1.0,-1.3,54.0,42.9,58.7,53.4,173.7,66.4,0,0,0,0,0,0
日清製粉グループ本社,2002,2024-07-17,1838.5,1869.5,2338.0,-4.0,0.8,-14.7,0.2,-2.6,46.6,38.9,51.3,49.0,115.0,54.4,0,0,0,0,0,0
昭和産業,2004,2024-07-17,3220.0,3225.0,3615.0,-8.8,2.9,-31.6,1.5,-1.6,51.8,39.8,60.1,49.9,92.5,61.4,0,0,0,0,0,0
中部飼料,2053,2024-07-17,1609.0,1648.0,1648.0,19.7,-1.5,14.4,2.0,-2.5,59.5,40.8,59.0,55.2,100.6,57.2,0,0,0,0,0,0
フィード・ワン,2060,2024-07-17,936.0,988.0,1068.0,-1.9,-0.5,-11.4,0.5,-2.3,48.8,40.8,49.7,47.4,129.5,55.4,0,0,0,0,0,0
日本甜菜製糖,2108,2024-07-17,2708.0,2756.0,2756.0,139.9,4.0,74.6,4.4,-1.8,72.4,42.9,73.0,75.4,259.7,53.0,0,0,0,0,0,0
ＤＭ三井製糖ホールディングス,2109,2024-07-17,3395.0,3510.0,3510.0,45.5,-3.2,19.1,-0.3,-1.7,55.4,42.2,53.2,57.8,149.1,54.1,0,0,0,0,0,0
ウェルネオシュガー,2117,2024-07-17,2319.0,2390.0,2445.0,3.0,-0.7,-4.3,-0.6,-1.6,49.8,42.0,46.4,50.3,109.5,53.2,0,0,0,0,0,0
ＬＩＦＵＬＬ,2120,2024-07-17,167.0,174.0,319.0,-1.0,0.3,2.0,3.3,-4.4,54.1,35.2,59.7,49.2,76.5,54.2,0,0,0,0,0,0
ＭＩＸＩ,2121,2024-07-17,3080.0,3075.0,3075.0,57.4,-0.7,39.1,1.7,-2.5,66.6,38.7,69.9,66.5,260.4,60.5,0,0,0,1,1,0
ジェイエイシーリクルートメント,2124,2024-07-17,711.0,721.0,810.0,5.3,1.3,-3.2,1.7,-3.5,55.7,38.7,63.9,58.0,99.4,55.7,0,0,0,0,0,0
日本Ｍ＆Ａセンターホールディングス,2127,2024-07-17,911.4,918.4,1787.0,22.5,1.5,9.7,3.8,-5.3,64.7,33.6,73.7,66.9,345.7,46.7,0,0,0,0,0,0
メンバーズ,2130,2024-07-17,938.0,943.0,2017.0,13.1,0.7,19.7,2.1,-5.5,58.8,35.6,65.1,60.4,190.0,45.4,0,0,0,0,0,0
ＵＴグループ,2146,2024-07-17,3380.0,3525.0,3770.0,72.2,1.6,-11.4,1.3,-5.3,56.9,37.7,59.9,59.9,172.4,48.6,0,0,0,0,0,0
アイティメディア,2148,2024-07-17,1902.0,1970.0,2115.0,16.6,-0.9,-16.4,-1.0,-4.3,52.9,38.3,49.1,56.9,172.7,61.5,0,0,0,0,0,0
ケアネット,2150,2024-07-17,594.0,593.0,1276.0,3.7,1.2,13.7,5.5,-5.8,57.9,38.4,67.1,55.7,187.5,57.3,0,0,0,1,0,0
Ｅ・Ｊホールディングス,2153,2024-07-17,1874.0,1925.0,1925.0,10.8,-0.7,-0.1,0.9,-2.4,54.4,43.9,54.9,53.1,130.9,53.4,0,0,0,0,0,0
オープンアップグループ,2154,2024-07-17,2187.0,2209.0,2426.0,37.7,3.8,20.6,2.2,-3.8,59.9,40.0,64.5,61.2,91.9,59.7,0,0,0,0,0,0
コシダカホールディングス,2157,2024-07-17,913.0,892.0,1415.0,2.4,1.3,9.5,4.4,-4.3,59.0,40.6,67.2,54.3,209.9,58.0,0,0,0,1,0,0
アルトナー,2163,2024-07-17,2043.0,2112.0,2631.0,-2.5,1.8,-27.2,0.4,-2.6,48.9,42.8,52.8,50.8,69.3,62.8,0,0,0,0,0,0
パソナグループ,2168,2024-07-17,2179.0,2258.0,3030.0,-44.5,3.1,-44.2,5.0,-4.4,50.1,36.9,59.0,38.4,158.3,48.6,0,0,0,0,0,0
リンクアンドモチベーション,2170,2024-07-17,523.0,512.0,700.0,7.4,1.3,2.7,5.6,-5.6,64.0,34.4,75.9,63.0,165.5,48.2,0,0,0,1,0,0
エス・エム・エス,2175,2024-07-17,2061.0,2082.0,3630.0,-11.6,1.6,10.8,3.2,-4.2,51.1,38.5,57.9,47.6,98.7,61.8,0,0,0,0,0,0
パーソルホールディングス,2181,2024-07-17,255.9,262.3,296.9,6.9,0.7,5.0,2.8,-4.1,67.0,39.1,73.6,69.1,203.1,62.1,0,0,0,0,0,0
アイ・ケイ・ケイホールディングス,2198,2024-07-17,797.0,798.0,850.0,4.1,0.0,-1.9,0.7,-2.3,57.1,40.5,61.0,56.6,122.8,54.6,0,0,0,0,0,0
森永製菓,2201,2024-07-17,2702.0,2668.0,2887.5,14.6,5.4,11.9,4.0,-2.3,63.8,40.7,74.0,59.3,172.0,59.0,0,0,0,1,0,0
江崎グリコ,2206,2024-07-17,4285.0,4435.0,4820.0,46.5,1.4,13.4,-0.7,-2.0,53.9,39.9,53.7,60.9,141.1,57.6,0,0,0,0,0,0
名糖産業,2207,2024-07-17,2080.0,2046.0,2046.0,32.7,0.5,21.7,4.7,-1.5,70.9,43.0,74.1,65.6,260.1,44.6,0,0,0,1,1,0
井村屋グループ,2209,2024-07-17,2522.0,2552.0,2635.0,3.6,1.8,-3.5,1.1,-1.9,54.8,43.2,58.1,53.2,119.2,45.5,0,0,0,0,0,0
不二家,2211,2024-07-17,2680.0,2675.0,2675.0,31.2,-0.2,21.5,1.2,-1.6,67.7,42.7,70.1,67.2,178.2,62.3,0,0,0,1,1,0
山崎製パン,2212,2024-07-17,3355.0,3649.0,4133.0,-54.3,5.6,-67.8,0.7,-2.8,46.7,40.2,49.3,43.3,64.3,62.5,0,0,0,0,0,0
モロゾフ,2217,2024-07-17,4880.0,5070.0,5070.0,119.4,-5.2,60.5,0.2,-1.7,62.3,42.7,60.6,64.7,123.0,60.9,0,0,0,0,0,0
亀田製菓,2220,2024-07-17,4285.0,4300.0,4765.0,37.9,0.0,22.2,1.1,-1.8,59.5,40.8,64.7,60.0,169.1,52.7,0,0,0,0,0,0
寿スピリッツ,2222,2024-07-17,2018.0,2004.0,2518.0,36.8,2.8,42.7,3.8,-4.4,65.0,38.7,73.4,64.4,190.5,60.0,0,0,0,1,0,0
カルビー,2229,2024-07-17,3213.0,3204.0,3637.0,-18.9,4.8,-29.7,3.2,-2.4,54.7,39.4,62.9,48.5,88.8,62.1,0,0,0,1,0,0
森永乳業,2264,2024-07-17,3485.0,3511.0,3530.0,54.9,1.1,17.8,1.3,-2.5,61.8,40.4,65.4,63.7,160.2,56.7,0,0,0,0,0,0
六甲バター,2266,2024-07-17,1516.0,1575.0,1575.0,13.2,-1.2,4.7,-0.3,-2.4,53.7,40.5,51.5,54.3,136.5,57.7,0,0,0,0,0,0
ヤクルト本社,2267,2024-07-17,2870.5,2945.0,5215.0,-5.9,1.4,13.6,-0.2,-2.6,46.8,37.6,49.2,49.2,99.9,50.3,0,0,0,0,0,0
明治ホールディングス,2269,2024-07-17,3658.0,3689.0,3823.0,23.8,4.0,20.1,1.7,-2.0,61.5,40.6,68.0,60.4,138.2,65.7,0,0,0,0,0,0
雪印メグミルク,2270,2024-07-17,2721.0,2737.0,2797.0,37.3,1.4,3.7,1.5,-2.2,61.3,40.5,65.9,62.0,178.4,51.0,0,0,0,0,0,0
プリマハム,2281,2024-07-17,2399.0,2415.0,2574.0,3.1,0.3,5.0,0.7,-2.2,55.0,38.7,57.2,52.3,59.0,54.9,0,0,0,0,0,0
日本ハム,2282,2024-07-17,4883.0,4949.0,5449.0,-10.2,5.2,-38.9,1.2,-2.2,52.0,40.7,57.9,51.0,83.8,57.0,0,0,0,0,0,0
丸大食品,2288,2024-07-17,1691.0,1759.0,1759.0,3.2,-0.9,3.8,0.4,-1.9,52.3,40.1,51.3,50.4,73.8,54.1,0,0,0,0,0,0
Ｓ　Ｆｏｏｄｓ,2292,2024-07-17,3020.0,2986.0,3575.0,-12.6,3.1,-3.3,3.4,-2.6,55.2,39.9,64.3,48.6,150.0,58.6,0,0,0,1,0,0
柿安本店,2294,2024-07-17,2653.0,2679.0,3240.0,-9.0,3.1,-28.3,1.5,-1.8,51.4,39.4,59.5,50.5,61.4,46.4,0,0,0,0,0,0
伊藤ハム米久ホールディングス,2296,2024-07-17,4365.0,4380.0,4380.0,26.0,1.8,8.9,1.6,-1.7,60.4,43.0,65.9,58.2,253.8,60.4,0,0,0,0,0,0
学情,2301,2024-07-17,1978.0,1989.0,2117.0,31.3,-0.5,22.6,1.6,-3.9,62.4,38.8,65.9,62.2,194.1,53.0,0,0,0,0,0,0
スタジオアリス,2305,2024-07-17,2118.0,2157.0,2255.0,10.4,-0.8,11.2,0.1,-2.2,54.8,41.1,53.3,55.7,176.6,46.0,0,0,0,0,0,0
クロスキャット,2307,2024-07-17,1470.0,1487.0,2600.0,7.7,2.2,-2.3,5.3,-4.1,58.5,41.5,65.3,54.1,158.0,55.8,0,0,0,0,0,0
システナ,2317,2024-07-17,348.0,358.0,425.0,15.6,0.2,9.2,0.8,-3.7,70.1,36.0,71.3,76.2,228.1,54.3,0,0,0,0,0,0
ＮＪＳ,2325,2024-07-17,4250.0,4495.0,4495.0,163.7,4.4,91.9,0.5,-1.9,63.4,42.5,62.0,67.3,112.7,58.3,0,0,0,0,0,0
デジタルアーツ,2326,2024-07-17,5050.0,5120.0,6560.0,256.3,7.9,155.4,3.8,-4.7,70.9,35.2,79.0,75.7,369.5,53.5,0,0,0,0,0,0
日鉄ソリューションズ,2327,2024-07-17,2921.0,2928.0,2928.0,73.8,2.7,27.6,2.5,-2.3,73.2,41.8,78.7,75.5,166.3,71.1,0,0,0,0,0,0
綜合警備保障,2331,2024-07-17,954.0,990.0,990.0,5.5,-0.2,5.3,0.5,-2.2,57.3,40.6,56.8,55.1,55.6,55.7,0,0,0,0,0,1
キューブシステム,2335,2024-07-17,1176.0,1200.0,1288.0,12.0,-0.7,9.1,0.9,-2.8,59.6,41.6,61.0,58.7,153.1,60.0,0,0,0,0,0,0
いちご,2337,2024-07-17,438.0,463.0,468.0,5.6,1.0,-0.1,4.1,-3.4,59.0,39.8,62.6,59.0,119.2,58.1,0,0,0,0,0,0
日本駐車場開発,2353,2024-07-17,210.0,218.0,275.0,4.1,-0.0,2.5,-0.5,-2.8,57.2,40.8,57.0,65.1,178.8,47.4,0,0,0,0,0,0
コア,2359,2024-07-17,2039.0,2029.0,2029.0,21.9,0.9,10.1,2.8,-2.4,63.7,44.5,69.7,60.9,276.1,65.7,0,0,0,1,1,0
カカクコム,2371,2024-07-17,2141.5,2185.0,2220.0,46.3,0.3,26.6,0.8,-3.9,62.1,37.6,63.7,64.3,184.1,57.5,0,0,0,0,0,0
アイロムグループ,2372,2024-07-17,2770.0,2790.0,2790.0,37.1,-2.9,47.2,0.0,-4.0,79.1,38.2,72.5,76.1,74.1,41.1,0,0,0,0,0,0
セントケア・ホールディング,2374,2024-07-17,908.0,916.0,1024.0,6.8,0.8,4.4,3.2,-2.9,61.8,40.4,69.9,58.7,207.6,53.0,0,0,0,0,0,0
ルネサンス,2378,2024-07-17,1044.0,1052.0,1188.0,15.8,0.1,3.0,1.7,-3.3,61.8,39.2,67.1,63.5,292.4,45.0,0,0,0,0,0,0
ディップ,2379,2024-07-17,3065.0,3185.0,4075.0,55.7,7.8,63.1,3.9,-4.0,62.3,41.3,65.9,61.8,185.8,63.9,0,0,0,0,0,0
ＳＢＳホールディングス,2384,2024-07-17,2724.0,2740.0,3425.0,1.9,0.3,14.7,2.3,-2.8,54.5,38.6,56.6,50.2,131.3,57.8,0,0,0,0,0,0
デジタルホールディングス,2389,2024-07-17,1100.0,1120.0,1304.0,1.5,0.4,2.7,2.6,-3.8,54.9,38.8,61.0,51.6,150.8,55.6,0,0,0,0,0,0
新日本科学,2395,2024-07-17,1328.0,1481.0,3225.0,-14.7,-2.1,6.1,-0.7,-4.4,44.5,40.1,43.3,43.7,45.5,53.6,0,0,0,0,0,1
キャリアデザインセンター,2410,2024-07-17,1830.0,1888.0,2315.0,22.8,-0.8,17.3,0.3,-4.1,56.2,38.9,57.7,60.0,168.0,52.9,0,0,0,0,0,0
ベネフィット・ワン,2412,2024-05-17,43975659520.0,44046651392.0,48478703616.0,21952400.5,176666.3,-524621397.2,0.1,-5.1,64.9,32.8,60.9,56.0,,,0,0,0,0,0,0
エムスリー,2413,2024-07-17,1599.0,1686.0,3755.0,-14.4,3.7,18.1,3.0,-4.6,49.7,36.7,58.6,48.7,138.9,50.5,0,0,0,0,0,0
アウトソーシング,2427,2024-06-05,31456833536.0,1760.0,1764.5,501875379.4,501875378.9,2007501496.7,450.0,-5.1,100.0,38.3,100.0,58.1,40.1,57.3,0,0,0,1,1,1
ワールドホールディングス,2429,2024-07-17,2257.0,2275.0,3130.0,0.6,2.8,2.1,1.6,-3.7,52.1,38.9,58.3,52.3,95.4,58.4,1,0,0,0,0,0
ディー・エヌ・エー,2432,2024-07-17,1629.0,1634.0,2053.0,17.3,0.4,13.5,1.7,-3.3,57.5,36.0,61.2,56.9,85.0,58.6,0,0,0,0,0,0
博報堂ＤＹホールディングス,2433,2024-07-17,1213.0,1371.5,1646.0,-14.8,3.2,-20.1,2.0,-4.2,48.8,36.1,56.6,48.7,152.8,58.9,0,0,0,0,0,0
ぐるなび,2440,2024-07-17,334.0,331.0,410.0,1.8,0.5,2.3,3.6,-4.8,57.3,37.3,62.6,54.7,189.9,46.8,0,0,0,1,0,0
タカミヤ,2445,2024-07-17,479.0,508.0,605.0,-2.4,-0.3,-5.1,-0.7,-3.1,43.6,38.9,42.7,44.4,62.5,57.8,0,0,0,0,0,0
ファンコミュニケーションズ,2461,2024-07-17,415.0,419.0,430.0,1.1,-0.1,0.9,0.2,-2.0,54.3,40.0,54.1,53.2,87.9,63.4,0,0,0,0,0,0
ライク,2462,2024-07-17,1455.0,1573.0,2270.0,-9.6,-0.9,-17.5,-3.8,-4.2,38.7,39.1,35.2,45.3,75.5,44.8,0,0,1,0,0,0
エスプール,2471,2024-07-10,318.0,335.0,811.0,0.6,0.1,6.2,-0.8,-4.8,49.3,38.2,48.4,52.1,88.2,48.9,0,0,0,0,0,0
ＷＤＢホールディングス,2475,2024-07-17,1901.0,1905.0,2364.0,1.0,2.1,-10.2,1.8,-3.5,51.1,38.2,60.7,53.1,164.3,53.3,0,0,0,0,0,0
アドウェイズ,2489,2024-07-17,419.0,420.0,740.0,2.1,0.3,5.6,2.0,-4.8,54.0,35.8,60.7,54.4,161.6,54.4,0,0,0,0,0,0
バリューコマース,2491,2024-07-17,1233.0,1253.0,2023.0,12.1,0.5,24.9,1.5,-4.8,58.8,36.6,62.2,57.5,105.9,50.1,0,0,0,0,0,0
インフォマート,2492,2024-07-17,340.0,347.0,509.0,2.6,1.3,2.3,4.5,-6.2,57.2,36.2,68.7,58.4,139.9,48.7,0,0,0,0,0,0
サッポロホールディングス,2501,2024-07-17,6143.0,6368.0,7484.0,103.4,12.8,30.8,2.6,-2.5,59.5,41.7,62.7,61.1,222.0,59.9,0,0,0,0,0,0
アサヒグループホールディングス,2502,2024-07-17,5694.0,5951.0,6001.0,-14.2,1.8,4.9,0.3,-2.7,50.9,41.4,50.6,49.0,121.1,57.0,0,0,0,0,0,0
キリンホールディングス,2503,2024-07-17,2124.0,2233.5,2305.0,-15.1,2.0,-12.7,0.3,-2.3,48.0,40.3,49.7,46.4,77.1,62.1,0,0,0,0,0,0
宝ホールディングス,2531,2024-07-17,1135.0,1133.5,1324.0,11.0,0.9,12.3,1.9,-2.8,64.1,38.7,73.7,65.3,219.9,62.9,0,0,0,1,0,0
オエノンホールディングス,2533,2024-07-17,424.0,436.0,463.0,9.7,1.1,7.6,4.0,-2.6,71.5,42.4,76.5,69.9,196.5,57.1,0,0,0,0,0,0
養命酒製造,2540,2024-07-17,2375.0,2380.0,2497.0,23.3,1.7,5.4,1.2,-1.2,60.2,42.1,64.2,59.7,121.9,55.3,0,0,0,0,0,0
コカ・コーラ　ボトラーズジャパンホールディングス,2579,2024-07-17,2235.0,2226.5,2329.0,43.4,5.7,13.2,4.5,-3.4,66.6,38.9,75.5,68.2,247.1,58.8,0,0,0,1,0,0
ライフドリンク　カンパニー,2585,2024-07-17,6470.0,7050.0,7050.0,191.9,-21.4,81.0,-1.1,-4.0,55.8,45.9,51.3,57.6,79.9,72.0,0,0,0,0,0,0
サントリー食品インターナショナル,2587,2024-07-17,5519.0,5897.0,5897.0,4.6,-7.3,-0.3,-1.4,-2.1,47.5,41.3,40.0,47.5,91.7,61.1,0,0,0,0,0,0
ダイドーグループホールディングス,2590,2024-07-17,2678.0,2725.0,3195.0,-4.5,0.6,1.0,0.8,-2.3,50.8,40.2,53.9,48.8,125.8,45.1,0,0,0,0,0,0
伊藤園,2593,2024-07-17,3543.0,3812.0,5063.0,-41.0,4.1,1.2,1.1,-3.2,47.2,36.8,51.4,44.7,63.2,49.3,0,0,0,0,0,0
伊藤園 優先株式,25935,2024-07-16,1867.0,1880.0,1935.0,3.5,-0.1,-0.7,-0.0,-1.2,51.4,33.9,53.3,53.7,141.7,34.5,0,0,0,0,0,0
キーコーヒー,2594,2024-07-17,2077.0,2094.0,2148.0,7.4,-0.3,6.6,0.2,-1.4,56.5,41.8,56.5,57.3,118.8,41.2,0,0,0,0,0,0
日清オイリオグループ,2602,2024-07-17,5020.0,4995.0,5400.0,4.4,4.8,-36.1,1.8,-1.7,56.7,42.3,63.7,53.8,165.2,59.3,0,0,0,1,0,0
不二製油グループ本社,2607,2024-07-17,3100.0,3159.0,3159.0,104.3,3.9,70.8,3.7,-2.6,70.0,37.9,71.9,71.7,189.4,53.0,0,0,0,0,0,0
Ｊ－オイルミルズ,2613,2024-07-17,1971.0,2018.0,2100.0,0.3,-0.5,-4.8,0.8,-1.9,52.2,40.8,54.2,49.3,92.6,54.8,0,0,0,0,0,0
ローソン,2651,2024-07-17,10330.0,10340.0,10365.0,0.1,-0.1,-124.5,0.0,-2.2,59.7,42.3,51.5,50.2,153.2,53.9,0,0,0,0,0,0
サンエー,2659,2024-07-17,4980.0,5180.0,5200.0,45.7,-3.6,25.6,0.2,-2.0,55.0,42.7,53.9,57.0,114.6,59.2,0,0,0,0,0,0
カワチ薬品,2664,2024-07-17,2915.0,3010.0,3010.0,16.2,-1.5,4.8,0.6,-2.1,54.9,41.5,54.5,53.1,117.7,61.2,0,0,0,0,0,0
エービーシー・マート,2670,2024-07-17,2750.0,3208.0,3244.0,-57.6,0.3,-52.1,-1.1,-2.5,42.3,40.8,39.9,40.1,85.8,62.5,0,0,0,0,0,0
ハードオフコーポレーション,2674,2024-07-17,2208.0,2281.0,2281.0,43.4,1.3,24.9,0.8,-2.2,59.8,44.9,59.4,60.3,72.3,63.2,0,0,0,0,0,0
高千穂交易,2676,2024-07-17,4100.0,4080.0,4330.0,70.0,1.9,21.6,2.0,-1.9,64.3,44.1,71.1,65.9,199.8,64.7,0,0,0,1,0,0
アスクル,2678,2024-07-17,2130.0,2258.0,2440.0,-30.5,1.1,-24.7,0.7,-3.2,46.7,40.6,47.8,42.6,85.6,61.1,0,0,0,0,0,0
ゲオホールディングス,2681,2024-07-17,1749.0,1722.0,2735.0,-7.2,3.1,-3.3,3.5,-3.4,52.6,38.5,61.5,50.6,127.7,52.8,0,0,0,1,0,0
