Name,Code,Date,MACD_Sign,EMA_dev_Sign,RSI_Sign,break_30d_Sign,break_52w_Sign,vr_Sign,BBAND_L2_Sign,MACD_Win Rate [%],MACD_SQN,RSI_Win Rate [%],RSI_SQN,EMA_diff_Win Rate [%],EMA_diff_SQN,VR_Win Rate [%],VR_SQN,MAX52w_Win Rate [%],MAX52w_SQN,BB2_Win Rate [%],BB2_SQN,stochastic_Win Rate [%],stochastic_SQN,tsumitate_Win Rate [%],tsumitate_SQN,MAX30d_Win Rate [%],MAX30d_SQN,Price_0d,PL_0d,Price_1d,PL_1d,Price_3d,PL_3d,Price_7d,PL_7d,Price_14d,PL_14d,Price_21d,PL_21d,Price_28d,PL_28d,Price_60d,PL_60d,Resi_Price,Price_2d,PL_2d,Price_4d,PL_4d,Price_5d,PL_5d,Price_6d,PL_6d,Price_8d,PL_8d,Price_9d,PL_9d,Price_10d,PL_10d,Price_11d,PL_11d,Price_12d,PL_12d,Price_13d,PL_13d,Price_20d,PL_20d,Price_22d,PL_22d,Price_27d,PL_27d,Price_29d,PL_29d,Price_59d,PL_59d,Price_61d,PL_61d
三井松島ホールディングス,1518,2024-11-22,0.0,1.0,1.0,0.0,0.0,1.0,0.0,88.88888888888889,4.233597212794266,88.88888888888889,2.10504666215527,66.01941747572816,4.153436699112652,60.0,1.5106186552421397,58.333333333333336,1.1042100079348478,40.625,1.6795820759772615,58.9041095890411,3.227256649559736,60.0,2.751329476578095,64.0,1.5130212335334583,3510.0,0.0,3595.0,2.4,,,,,,,,,,,,,,3465.0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
安藤・間,1719,2024-11-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.14285714285714,0.983684927447256,75.0,4.107992545682437,68.42105263157895,3.0029225856536006,71.15384615384616,3.395223902493808,54.54545454545454,0.5926317141515086,67.74193548387096,1.473468084802568,51.67785234899329,1.2953193749850596,53.333333333333336,1.3825919182915578,30.0,0.5113337427111382,1201.0,0.0,1209.0,0.7,,,,,,,,,,,,,,1192.0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ビーアールホールディングス,1726,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,-0.7768193328323318,33.33333333333333,-0.062043887444328,36.84210526315789,-0.10474490235713,47.368421052631575,0.4411466504934883,0.0,0.0,52.77777777777778,-1.030656830213884,33.9622641509434,-1.0309416892492638,38.333333333333336,-1.0860105570140208,26.666666666666668,-1.617365389823897,342.0,0.0,342.0,0.0,,,,,,,,,,,,,,338.0,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高松コンストラクショングループ,1762,2024-11-22,0.0,1.0,1.0,0.0,0.0,1.0,0.0,16.666666666666664,-0.104531269243234,100.0,9.366737398958836,50.0,0.2480143784795734,73.91304347826086,2.39710616077958,46.66666666666666,-0.8649525473384165,51.85185185185185,0.0535323986371215,43.15068493150685,0.067747864128645,51.66666666666667,0.3514401521209996,47.368421052631575,0.5936061943467333,2645.0,0.0,2583.0,-2.3,,,,,,,,,,,,,,2588.0,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大林組,1802,2024-11-22,0.0,0.0,0.0,1.0,1.0,0.0,0.0,71.42857142857143,1.1213973841894602,86.20689655172413,6.351058636453188,76.78571428571429,4.848102064715066,78.57142857142857,5.0772259128553765,63.1578947368421,1.35717990297865,58.333333333333336,1.2855924455726224,64.23841059602648,3.024562387370262,75.0,2.713897521661256,65.51724137931035,0.8977179760664582,2083.5,0.0,2097.5,0.7,,,,,,,,,,,,,,2088.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
清水建設,1803,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.33333333333333,-0.7415236988866365,92.3076923076923,9.492272183743946,71.11111111111111,2.5438627261533617,63.1578947368421,1.5710023119302794,72.72727272727273,1.4008024117115043,64.70588235294117,1.7043121252201567,48.34437086092716,-1.684738657563538,51.66666666666667,-0.3403272088654715,28.57142857142857,-0.0841542942274669,1141.0,0.0,1150.0,0.8,,,,,,,,,,,,,,1156.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長谷工コーポレーション,1808,2024-11-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.5,-0.3529470194587125,93.33333333333331,5.273659279596578,68.62745098039215,2.31470583335751,73.91304347826086,1.8316502478766352,88.88888888888889,3.970675781798613,72.41379310344827,3.047175097935752,48.17518248175183,1.6989562523770398,46.66666666666666,0.7195239720150322,57.692307692307686,0.5974390386130053,1921.5,0.0,1939.5,0.9,,,,,,,,,,,,,,1963.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
奥村組,1833,2024-11-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.5,2.410266872060418,72.72727272727273,2.607271727301044,67.27272727272727,2.618805417043324,67.79661016949152,3.1738600128722223,80.0,4.258988287170726,50.0,0.2034058779719574,63.44827586206897,3.8526152857433273,66.66666666666666,2.15160573824118,71.42857142857143,4.329444220207638,3920.0,0.0,3920.0,0.0,,,,,,,,,,,,,,3835.0,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ピーエス三菱,1871,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.71428571428571,1.94103368300674,83.33333333333334,3.3759679571057104,64.70588235294117,2.846390331225521,65.51724137931035,1.1500803958395485,90.9090909090909,4.113241604472131,67.85714285714286,1.6095249164190146,61.58940397350994,2.830964200579843,53.333333333333336,2.2175876991888908,50.0,1.9747761625797784,1039.0,0.0,1031.0,-0.8,,,,,,,,,,,,,,1021.0,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
若築建設,1888,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.77777777777779,2.1440016887351314,77.77777777777779,3.3146550753758945,80.35714285714286,7.621456522774486,77.19298245614034,5.6696721884879935,68.42105263157895,1.349186032601582,69.23076923076923,2.865645025058845,74.68354430379746,7.45804227770577,70.0,4.072500095689055,73.68421052631578,2.243156629668176,3535.0,0.0,3630.0,2.7,,,,,,,,,,,,,,3640.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
住友林業,1911,2024-11-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,71.42857142857143,2.1745928060320816,95.0,7.934982392783032,71.60493827160494,5.1108744291220365,79.54545454545455,3.9634442569952975,75.0,2.439849735730096,82.35294117647058,4.445239815672894,65.95744680851064,6.645610995446541,80.0,3.635176270080562,72.3404255319149,3.089578842908576,5349.0,0.0,5416.0,1.3,,,,,,,,,,,,,,5578.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
積水ハウス,1928,2024-11-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0.4540883862351816,100.0,15.12823339792545,70.58823529411765,4.7425553612942135,95.45454545454544,7.314338172374171,64.70588235294117,-0.4323364894717112,65.625,2.493501698793326,66.66666666666666,3.916703513279424,61.66666666666667,2.3830463003076674,69.44444444444444,1.1890555688512576,3493.0,0.0,3528.0,1.0,,,,,,,,,,,,,,3553.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日本リーテック,1938,2024-11-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.666666666666664,-1.0883890416746334,23.809523809523807,-1.148787514457131,40.42553191489361,-0.3381228946142551,56.00000000000001,0.2101441623704693,,0.0,52.77777777777778,1.0389728229558752,35.13513513513514,0.4400010223109852,31.666666666666664,-0.3929470688176203,50.0,1.2190002078125406,1132.0,0.0,1132.0,0.0,,,,,,,,,,,,,,1128.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
きんでん,1944,2024-11-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.3288350405006932,75.0,1.8628187795503013,71.55172413793103,4.35587562474007,65.78947368421053,1.7576048305123602,72.22222222222221,3.141031680141707,67.56756756756756,1.5543986315638334,49.333333333333336,3.489801078555993,61.66666666666667,2.5735812626374166,73.52941176470588,4.092301410420236,3016.0,0.0,3033.0,0.6,,,,,,,,,,,,,,3021.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京エネシス,1945,2024-11-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,75.0,1.6234921951483945,83.33333333333334,1.6605896771710973,49.137931034482754,2.7967707405157824,59.09090909090909,3.2662501016377576,50.0,0.3929857532166732,52.77777777777778,1.7493080117034052,67.11409395973155,2.9997670197173085,70.0,2.3568038306524945,62.5,1.591502627004257,1022.0,0.0,1027.0,0.5,,,,,,,,,,,,,,1015.0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九電工,1959,2024-11-22,0.0,1.0,1.0,0.0,0.0,1.0,0.0,88.88888888888889,7.545961282430271,42.85714285714285,0.6919002361512682,65.26315789473685,4.805002825030618,52.5,2.564629668535712,85.71428571428571,6.498562707221674,48.14814814814815,0.9009618992120196,55.333333333333336,5.153239563829826,63.33333333333333,3.8663256245137343,75.0,4.505120803808551,5054.0,0.0,5111.0,1.1,,,,,,,,,,,,,,5057.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ニップン,2001,2024-11-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.85714285714285,0.6369200802519235,100.0,3.746179904884338,66.66666666666666,2.7590312713541234,70.58823529411765,2.54273665215916,78.57142857142857,3.558375076681583,69.23076923076923,1.868573058270124,57.04225352112676,2.90424189072844,56.66666666666666,2.1903944060335374,70.0,3.943148579327104,2115.0,0.0,2119.0,0.2,,,,,,,,,,,,,,2097.0,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日本甜菜製糖,2108,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.72727272727273,3.481100243994669,78.26086956521739,3.279098546275099,64.40677966101694,3.427813951132651,67.74193548387096,2.746316621100829,76.92307692307693,2.7231604079852003,48.0,1.3278955556897467,58.70967741935483,3.4611878297563763,65.0,3.253129818785986,61.29032258064516,3.059100486258407,2365.0,0.0,2383.0,0.8,,,,,,,,,,,,,,2379.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ＵＴグループ,2146,2024-11-22,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,-0.0088628274558172,83.33333333333334,2.681093041347696,36.58536585365854,0.6982400270911611,39.39393939393939,-0.1545282635187366,33.33333333333333,-1.119837537198614,25.71428571428571,-0.4439045665255545,45.27027027027027,-0.1458497276481615,43.333333333333336,0.0234141593852154,50.0,0.8703157875466156,2013.0,0.0,2000.0,-0.6,,,,,,,,,,,,,,1997.0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイティメディア,2148,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.66666666666666,1.0049010161787524,34.375,-0.5674668876492792,55.55555555555556,0.9046891433287956,36.66666666666666,0.6867627247052226,0.0,0.0,50.0,-0.2754196508719306,32.05128205128205,-1.53874100884449,45.0,-1.0951462967360437,22.727272727272727,-1.6888524502604814,1544.0,0.0,1518.0,-1.7,,,,,,,,,,,,,,1488.0,-3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ケアネット,2150,2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,-0.5712248076864996,85.71428571428571,1.844368525109102,60.78431372549019,1.1382499330556912,60.0,0.7385322278579322,60.0,0.0755743546915797,31.25,-0.4263242976870197,44.13793103448276,-0.3801863202747369,33.33333333333333,-0.6111330191398345,50.0,-0.3610338307775071,608.0,0.0,604.0,-0.7,,,,,,,,,,,,,,605.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
コシダカホールディングス,2157,2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.54545454545454,1.034348066469884,38.23529411764706,1.1732131255944651,51.11111111111111,1.5200953354322846,65.21739130434783,1.9196756441033564,45.45454545454545,1.0757602525225192,55.172413793103445,2.2166940987179844,48.05194805194805,1.3884951753717223,45.0,1.1591680508816096,40.74074074074074,0.596397612687147,1129.0,0.0,1139.0,0.9,,,,,,,,,,,,,,1132.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アルトナー,2163,2024-11-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.42857142857143,2.662669314836021,50.0,1.3374665297786972,65.76576576576578,3.474908262157875,61.53846153846154,2.928388975503228,83.33333333333334,2.64263095225856,63.1578947368421,1.5669042801863902,62.0,3.220925378127065,56.66666666666666,1.7996356917060754,76.66666666666667,3.0723363661565646,1895.0,0.0,1906.0,0.6,,,,,,,,,,,,,,1880.0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
エス・エム・エス,2175,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,7.4209027225157715,61.53846153846154,1.003021198368632,36.25,-0.0259645926613107,44.44444444444444,-0.1004006191998615,0.0,-4.789473684210527,41.02564102564102,0.1298549913277944,35.172413793103445,-1.3349099321018785,28.33333333333333,-1.0510544778634,57.14285714285714,0.4995188182545185,1621.5,0.0,1635.5,0.9,,,,,,,,,,,,,,1640.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
パーソルホールディングス,2181,2024-11-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,60.0,0.8349449984141396,100.0,6.727062765971358,47.43589743589743,2.2594512185520244,64.86486486486487,3.204642826936856,100.0,21.172780451058927,48.48484848484848,0.7959452041417128,51.11111111111111,1.523162177914037,46.66666666666666,1.0425662718991204,50.0,0.7180708808406686,233.6,0.0,235.1,0.6,,,,,,,,,,,,,,233.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイ・ケイ・ケイホールディングス,2198,2024-11-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.42857142857143,1.148295341266111,66.66666666666666,1.7443867837059053,73.33333333333333,2.7438804769370235,69.56521739130434,2.05791706497101,20.0,-1.2476808542168545,63.888888888888886,1.2444804707947754,58.06451612903226,0.4986311575120124,48.333333333333336,-0.6403966377177911,53.125,0.2372748325685592,720.0,0.0,725.0,0.7,,,,,,,,,,,,,,718.0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
井村屋グループ,2209,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,1.8278176272558009,50.0,0.4090356577604467,68.18181818181817,1.877346047494619,63.63636363636363,2.024039414633095,33.33333333333333,-0.3025130461564292,64.0,1.9212789117857685,51.048951048951054,1.153007563125287,58.333333333333336,1.500791104016137,29.166666666666668,-0.2509293522590481,2421.0,0.0,2422.0,0.0,,,,,,,,,,,,,,2408.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
亀田製菓,2220,2024-11-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.27272727272727,-1.1765803941918496,87.5,4.710089241920335,54.0,0.8435342102999389,48.14814814814815,0.1853440089995826,0.0,0.0,46.15384615384615,0.991893734634998,44.89795918367347,-2.132058918098415,38.333333333333336,-1.018030644098309,45.45454545454545,-0.4146424824279543,4100.0,0.0,4105.0,0.1,,,,,,,,,,,,,,4105.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
カルビー,2229,2024-11-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,1.5195707353275731,82.6086956521739,3.2588385803112008,52.85714285714286,1.3559276101328297,71.11111111111111,1.82581510429286,12.5,-2.376955532755112,51.72413793103448,0.0970730328410275,42.5531914893617,-0.0163130922613201,48.333333333333336,-0.4743110935382075,30.303030303030305,-1.9097505953233904,3021.0,0.0,3047.0,0.9,,,,,,,,,,,,,,3035.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
森永乳業,2264,2024-11-22,0.0,1.0,1.0,0.0,0.0,1.0,0.0,87.5,2.805540547212017,38.46153846153847,0.8307318707164014,65.45454545454545,4.380572514141292,71.42857142857143,5.59140201521885,25.0,-2.038759382515757,48.27586206896552,1.5663575349149348,58.66666666666666,4.708795218507824,60.0,2.764514085036537,60.0,0.6036218262290568,2908.5,0.0,2941.0,1.1,,,,,,,,,,,,,,2904.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヤクルト本社,2267,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.72727272727273,3.20482781692176,50.0,0.2550433594635499,46.2962962962963,2.630006247170934,59.45945945945946,2.585195396055336,66.66666666666666,1.3232173534714935,38.46153846153847,0.8064362916976613,50.349650349650354,3.105800533423017,45.0,1.2800272283300504,74.19354838709677,2.753973414477811,2931.0,0.0,2955.0,0.8,,,,,,,,,,,,,,2950.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
明治ホールディングス,2269,2024-11-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,61.53846153846154,0.9393725220411528,68.75,1.6533363891997794,55.434782608695656,2.1194044644314496,73.33333333333333,2.2678041688168022,0.0,-4.614906832298137,54.54545454545454,0.9961811866597432,43.26241134751773,-1.1112698683298192,40.0,-0.8045967212121622,50.0,0.3647829617799838,3272.0,0.0,3199.0,-2.2,,,,,,,,,,,,,,3182.0,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
プリマハム,2281,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.33333333333333,0.1281281557719445,28.57142857142857,0.0501925764300781,40.909090909090914,-0.2863221992021549,41.17647058823529,-0.3930364373986614,0.0,-3.001066575540064,50.0,0.6925605421394321,46.09929078014184,-0.7312328463547934,43.333333333333336,-0.6207889430977445,40.0,-1.7393223048091553,2192.0,0.0,2180.0,-0.5,,,,,,,,,,,,,,2174.0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伊藤ハム米久ホールディングス,2296,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.71428571428571,2.216736422719103,66.66666666666666,2.3317608507783167,72.54901960784314,3.109849708961141,82.6086956521739,3.234476496193069,71.42857142857143,-0.3317782119923544,73.33333333333333,2.6422705507358333,45.94594594594595,-0.2230278367614206,56.66666666666666,1.1124941588057402,64.51612903225806,0.2455534767594952,3770.0,0.0,3765.0,-0.1,,,,,,,,,,,,,,3735.0,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
カカクコム,2371,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,1.271899577804443,80.0,2.5722924300151715,46.66666666666666,1.613519780335403,50.877192982456144,1.7622908328015456,42.85714285714285,-0.3921613955179346,30.303030303030305,0.2471268313942393,46.0,-2.107501706509192,55.00000000000001,0.0834318183791844,40.74074074074074,-1.8163168222116448,2285.0,0.0,2316.0,1.4,,,,,,,,,,,,,,2332.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ルネサンス,2378,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.45454545454545,0.508845795510926,100.0,7.471981562783482,52.85714285714286,1.1013059251628992,63.63636363636363,1.2117069700183338,0.0,-1.1386138613861387,60.526315789473685,0.920771326115781,48.0,0.6173749423345942,50.0,0.042700779766483,47.368421052631575,0.0897449086398397,1005.0,0.0,1016.0,1.1,,,,,,,,,,,,,,1009.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ＳＢＳホールディングス,2384,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.9834623629065824,37.5,-0.9357539855257796,39.436619718309856,1.0688723310666104,47.05882352941176,0.99864348016867,63.63636363636363,0.7747142338433699,46.15384615384615,0.350203273835576,44.37086092715232,0.6660757428011496,46.66666666666666,0.5624117450919406,41.37931034482759,-0.4032897280589024,2348.0,0.0,2357.0,0.4,,,,,,,,,,,,,,2368.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
インフォマート,2492,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,1.1705690412190084,56.25,0.5227956779001329,34.21052631578947,0.1746219502634029,48.64864864864865,-0.4577995294573248,50.0,0.1346153846153846,21.052631578947366,-1.7115440905268289,43.26241134751773,-2.083443619109875,41.66666666666667,-0.2741620888396765,39.130434782608695,0.0050229885414698,280.0,0.0,283.0,1.1,,,,,,,,,,,,,,275.0,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アサヒグループホールディングス,2502,2024-11-22,0.0,1.0,1.0,0.0,0.0,1.0,0.0,30.0,-0.2302650234492913,85.71428571428571,3.1647944563733987,65.0,1.243854417507959,77.77777777777779,1.7620943125146986,33.33333333333333,-1.4693088357955049,61.76470588235294,0.4506421578729705,47.14285714285714,-0.4207092761214427,48.333333333333336,0.1785547986371593,35.714285714285715,-0.8142938605360893,1591.0,0.0,1594.0,0.2,,,,,,,,,,,,,,1578.5,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ハードオフコーポレーション,2674,2024-11-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,2.0824234936366386,74.07407407407408,4.254423248852103,73.87387387387388,7.167492340660468,71.42857142857143,3.955996891269695,72.22222222222221,2.35781113890992,87.09677419354838,5.347806366169747,70.80745341614907,7.796498925659,68.33333333333333,4.722484834276572,80.64516129032258,4.155021076170768,1792.0,0.0,1800.0,0.4,,,,,,,,,,,,,,1816.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アスクル,2678,2024-11-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,42.85714285714285,1.025616794830724,86.66666666666667,3.6722012043857633,63.63636363636363,1.820635143276332,62.96296296296296,1.7665331365106962,100.0,14.49905436745334,40.0,-0.0743367259952441,48.96551724137931,1.1195689329441358,45.0,0.813238954610161,48.14814814814815,0.7244902201417285,1864.0,0.0,1833.0,-1.7,,,,,,,,,,,,,,1832.0,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
あらた,2733,2024-11-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.66666666666666,1.488655442996235,90.9090909090909,5.248460358997776,58.03571428571429,3.198025077633026,59.57446808510638,1.889086777952398,71.42857142857143,2.7449907109621097,41.66666666666667,0.2513695224170252,47.44525547445255,3.314013905891448,46.66666666666666,1.271492750610731,61.29032258064516,2.737354073949469,3035.0,0.0,3010.0,-0.8,,,,,,,,,,,,,,3000.0,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
サーラコーポレーション,2734,2024-11-22,0.0,1.0,1.0,0.0,0.0,1.0,0.0,37.5,-0.6214005949521273,100.0,23.71324633144798,81.81818181818183,8.929355359064303,80.35714285714286,5.703473355398498,50.0,0.1229673442094911,70.96774193548387,3.6922322578149993,70.86092715231787,5.414356127659581,73.33333333333333,3.5813340947282657,37.5,0.1799439115182746,790.0,0.0,800.0,1.3,,,,,,,,,,,,,,796.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ハローズ,2742,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,1.3213277066544205,83.33333333333334,1.181235959191106,59.43396226415094,2.49133029911369,59.45945945945946,1.910848900649596,50.0,-0.0334415255716154,73.91304347826086,3.0370761704838234,47.05882352941176,1.275016524757876,45.0,1.4552480264791765,38.70967741935484,0.2327016693585789,4060.0,0.0,4025.0,-0.9,,,,,,,,,,,,,,4005.0,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
円谷フィールズホールディングス,2767,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.7786189002796235,76.47058823529412,1.2624663723438103,60.43956043956044,1.0561623112908205,45.94594594594595,0.9538166679282086,63.63636363636363,0.686434615309668,43.333333333333336,-0.158139559122613,62.41610738255034,2.2841320691770943,51.66666666666667,0.413020623146195,54.285714285714285,1.4231307249187175,2151.0,0.0,2169.0,0.8,,,,,,,,,,,,,,2133.0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
双日,2768,2024-11-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,80.0,1.870382928746289,78.37837837837837,5.958302398299145,68.75,6.643617395546167,67.64705882352942,3.700107203798084,66.66666666666666,1.0976914158079494,58.620689655172406,1.032136334634994,62.5,6.599060810522032,73.33333333333333,3.398044723315033,74.35897435897436,2.340757873463012,3054.0,0.0,3096.0,1.4,,,,,,,,,,,,,,3067.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ハウス食品グループ本社,2810,2024-11-22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.15384615384615,0.2257603533978795,71.42857142857143,2.0305234650906256,54.0,0.303698492365565,67.74193548387096,1.4866005168290248,50.0,-0.6360254828257409,50.0,0.1841549970283915,42.142857142857146,-3.0520912740332826,46.66666666666666,-1.3208886349806717,33.33333333333333,-2.3154322376335656,2805.5,0.0,2811.5,0.2,,,,,,,,,,,,,,2813.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ニチレイ,2871,2024-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.4214030852430454,100.0,9.45871657635677,60.71428571428571,4.295361199029693,84.84848484848484,4.917937232361131,68.75,0.8550760823604141,66.66666666666666,2.393339863966456,62.06896551724138,4.187028766817338,61.66666666666667,2.8645655189080204,64.70588235294117,1.7620656941661528,4008.0,0.0,4054.0,1.1,,,,,,,,,,,,,,4043.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
横浜冷凍,2874,2024-11-22,0.0,1.0,1.0,0.0,0.0,0.0,0.0,57.14285714285714,-0.0076149919746673,25.0,-0.022626016223564,41.81818181818181,-0.2800229915461065,35.483870967741936,-0.051244998134078,66.66666666666666,0.9274516157546688,40.54054054054054,-0.2932216908818496,49.681528662420384,-0.4503965729336598,46.66666666666666,-0.259978546693612,67.64705882352942,1.6731083290795936,814.0,0.0,813.0,-0.1,,,,,,,,,,,,,,811.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東洋水産,2875,2024-11-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.66666666666666,1.807788046840576,55.00000000000001,1.5603863381421426,50.0,1.7506538064116337,62.74509803921568,3.6895628446470026,43.75,1.0574781116791483,54.054054054054056,1.9670498277150867,37.06293706293706,-0.1681242018755628,44.06779661016949,1.0272848050046317,59.25925925925925,1.5967534125113432,10585.0,0.0,10880.0,2.8,,,,,,,,,,,,,,10480.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
